id source target overlap t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12
3394309160030 PointCloud11.pcd PointCloud1.pcd 0.6042 -0.5754197841861329 0.817372954385317 -0.028169583003715 11.778369303008173 -0.7611987839242382 -0.5478349625282469 -0.34706377682485917 14.264281414042465 -0.2991128270727379 -0.17826471123330384 0.9374183747982869 1.6731349336747363
3394309160061 PointCloud14.pcd PointCloud4.pcd 0.6027 0.12660207215455804 0.7678008943275956 -0.6280554927678901 10.253870740653104 -0.9488321832878637 -0.09091674661192656 -0.3024097107281599 13.785075799203677 -0.2892912084446375 0.6342049604467375 0.7170039503806057 9.94340239092113
3394309160092 PointCloud16.pcd PointCloud7.pcd 0.6099 0.12429203923989274 0.9887783779064869 0.08287827439205958 10.584271787520574 -0.9914975833943205 0.12700715861840917 -0.028314727314611998 4.595430186828319 -0.0385231242867389 -0.07865431357716385 0.9961573509495845 -5.803372667856154
3394309160123 PointCloud32.pcd PointCloud27.pcd 0.6013 0.8523659911635257 0.13450875105966495 -0.5053509800091308 4.143973496439418 0.45617519590382793 0.2812404027812841 0.8442795902339016 -10.59099684279451 0.2556881063912125 -0.9501637920547118 0.17836019880647663 -1.7060695813650195
3394309160154 PointCloud18.pcd PointCloud20.pcd 0.6022 -0.27098151960877936 -0.96256285381682 -0.006462854054930495 12.67142102100321 -0.9106949463817291 0.25419342125057265 0.3256077689916322 9.25964809879632 -0.3117751283622475 0.09411937656480475 -0.9454828461107881 8.740886155163087
3394309160185 PointCloud30.pcd PointCloud27.pcd 0.6091 -0.573894752976704 -0.8187074484930112 -0.01905062434334251 30.190851790540094 0.6646735049634089 -0.4520791661445622 -0.5948391037395695 -10.486209822216814 0.47838681451882104 -0.35403748575553495 0.8036190107099472 -13.63031741257884
3394309160216 PointCloud19.pcd PointCloud21.pcd 0.6129 -0.07270472987315407 -0.9840231470866135 -0.16251913195629958 9.133880896136832 0.853572078139473 0.022893618137860228 -0.5204715070676009 -9.133012831019236 0.5158766613006771 -0.17656253352938514 0.8382702082735325 -0.600476857445436
3394309160247 PointCloud29.pcd PointCloud26.pcd 0.6184 -0.012152807992010684 -0.5808562395142507 -0.8139154368085624 20.682266735996297 0.6716283832993271 0.5982865213480899 -0.43699948869527744 -11.589962845592588 0.740788515032895 -0.5519594798448209 0.3828486758561315 -8.720573378561426
3394309160278 PointCloud19.pcd PointCloud11.pcd 0.6042 0.7365923502976185 0.3583353712567442 -0.5736091624000806 3.1782015608132426 0.6292439158989123 -0.6740215211005068 0.38697168294018847 -9.974603150291667 -0.24795927848587043 -0.64598045697966 -0.7219594485932824 7.326521721864023
3394309160309 PointCloud21.pcd PointCloud23.pcd 0.6116 0.41160948055181346 0.5320505834638289 0.7399323024139879 7.167052709003705 0.18144652278527054 0.7478031169362274 -0.6386451735272077 -1.9489770688031522 -0.8931152192684886 0.3971305515019742 0.21126412420176144 16.18928440029097
